title,description,start_time,end_date,end_time,booking_date,booking_time,duration,festivals,weekend,vacation_time,unnamed:_18,unnamed:_19,unnamed:_20,selling_price,person_count,duration_hours,commercial_slot,lead_days,competitor_price,outlier_score,outlier_reason,is_global_outlier,slot_lag_price_1,slot_lag_price_2,days_since_last_booking,rolling_price_mean_30,bookings_last_7d,bookings_last_30d,occupancy_rate_7d,occupancy_rate_30d,booking_velocity,month,month_sin,month_cos,year,day_of_week,week_of_year,day_of_year,is_weekend,is_festival,festival_name,festival_detected,festival_category,festival_tier,festival_demand_level,festival_multiplier,festival_overlap_hours,festival_overlap_percentage,festival_window_start,festival_window_end,is_peak_festival,multiple_festival_overlap,highest_priority_festival,is_festival_eve,days_before_festival,days_after_festival,is_long_weekend,is_consecutive_holiday,is_school_vacation,is_local_vacation,is_vacation,season,is_peak_season,is_off_season,slot_type,slot_capacity_hours,commercial_units,duration_bucket,is_extended_booking,hours_over_24,effective_daily_rate,extended_discount_ratio,extended_stay,slot_utilization_ratio,opportunity_cost_factor,is_couple,is_family,is_corporate,weather_condition,lead_time_bucket,lead_time_cat,competitor_diff,temperature,rain_probability,humidity,wind_speed,cloud_cover,demand_score,business_confidence_score,month_slot_avg,month_weekend_slot_avg,month_guest_slot_avg,month_festival_slot_avg,month_leadtime_slot_avg,month_weather_slot_avg,hierarchical_fallback_avg,hierarchical_confidence_score,hierarchical_matched_level,slot_month_weekend_ratio,slot_month_weekend_diff,segment_mean,segment_median,segment_trimmed_mean,segment_weighted_median,segment_std,segment_count,segment_confidence,p25_price,p75_price,is_friday_night,is_saturday_day,is_saturday_night,is_sunday_day,is_sunday_night,is_holiday_bridge,wedding_season,is_same_day,is_lead_1_3d,is_lead_4_7d,is_lead_8_14d,is_lead_15_30d,is_lead_31_60d,is_lead_60d_plus,lead_time_demand_curve,current_occupancy_pct,remaining_inventory,booking_pace,occupancy_trend,demand_index,festival_importance_score,highest_revenue_weekday,highest_revenue_month,weekend_premium_ratio,summer_demand_ratio,winter_demand_ratio,rain_impact_ratio,similar_booking_density_30d,price_momentum_30d,historical_variance,is_near_holiday
Booked by Prince,"
Farm number 11
₹1000 received 

8 Persons Max
Rent: ₹2500
Deposit: ₹1000

Deposit Refund after check out.",2026-01-11 19:00:00,2026-01-12 08:00:00,2026-01-12 08:00:00,2026-01-10,15:42:26,13.0000000004657,0,0,0,,,,2500.0,8,12.0,24H Night,1,0.0,0, (Strict),False,3500.0,5000.0,1.0,3550.0,5.0,15.0,0.7142857142857143,0.5,0.7142857142857143,1,0.49999999999999994,0.8660254037844387,2026,5,2,10,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,24H Night,24.0,0.5,12H,0,0.0,5000.0,1.0,0,0.5,0.95,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,4218.75,3600.0,4300.0,4218.75,4133.333333333333,4218.75,3666.6666666666665,0.7,3,1.032,111.54,3450.0,3600.0,3450.0,3600.0,519.6152422706632,4.0,0.8,3375.0,3675.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1.0,0.11666666666666667,106.0,1.4285428577142745,0.2142857142857143,47.785428577142746,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Valhe Pravin,"Booking confirmed ✅ 
Farm number 11
₹1500 received 

10 Persons Max
Rent: ₹4000
Deposit: ₹1500

Deposit Refund after check out.",2026-01-14 09:00:00,2026-01-14 18:00:00,2026-01-14 18:00:00,2026-01-13,17:00:43,9.0,Makar Sankranti,0,0,,,,4000.0,10,12.0,12H Day,0,0.0,0, (Strict),False,2500.0,2500.0,3.0,3150.0,3.0,15.0,0.42857142857142855,0.5,0.42857142857142855,1,0.49999999999999994,0.8660254037844387,2026,1,3,13,0,1,Festival,True,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,1,0,1,0,winter,1,0,12H Day,12.0,0.5,12H,0,0.0,8000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2696.153846153846,2696.153846153846,4100.0,10000.0,2547.8260869565215,2696.153846153846,2696.153846153846,0.6,5,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.11666666666666667,106.0,0.8571257146285646,-0.07142857142857145,57.071257146285646,0.5,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Kirtan Vavadiya,"Farm number 11
₹1000 received 

2 Persons Max with pool
Rent: ₹2500
Deposit: ₹1000

Deposit Refund after check out.",2026-01-16 09:00:00,2026-01-16 17:00:00,2026-01-16 17:00:00,2026-01-15,12:26:11,8.00000000023283,0,0,0,,,,2500.0,2,12.0,Couple Half Day,0,0.0,0, (Strict),False,2000.0,2000.0,2.0,1850.0,4.0,15.0,0.5714285714285714,0.5,0.5714285714285714,1,0.49999999999999994,0.8660254037844387,2026,3,3,15,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,5000.0,1.0,0,1.0,1.0,1,0,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2704.0,2704.0,1990.0,2704.0,2550.0,2704.0,1988.888888888889,0.96,1,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.11666666666666667,106.0,1.1428342861714196,0.0714285714285714,44.9283428617142,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by yashraj patel,"Booking confirmed ✅ 
Farm number 11
₹1000 received 

10 Persons Max
Rent: ₹5000
Deposit: ₹1000

Deposit Refund after check out.",2026-01-17 19:00:00,2026-01-18 18:00:00,2026-01-18 18:00:00,2026-01-17,14:16:27,23.0000000002328,0,1,0,,,,5000.0,10,24.0,24H Night,0,0.0,0, (Strict),False,2500.0,3500.0,2.0,3700.0,3.0,15.0,0.42857142857142855,0.5,0.42857142857142855,1,0.49999999999999994,0.8660254037844387,2026,5,3,17,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,100.0,75.0,4062.5,5300.0,3888.8888888888887,4062.5,3855.5555555555557,4062.5,5300.0,0.52,5,1.032,111.54,3561.5384615384614,3400.0,3561.5384615384614,3400.0,893.9970745090665,13.0,1.0,2900.0,4400.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.0,0.11666666666666667,106.0,0.8571257146285646,-0.07142857142857145,62.071257146285646,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Krish Bhutvala,"
Farm number 11
₹2000 received 

6 Persons Max
Rent: ₹5000
Deposit: ₹1000

Deposit Refund after check out.",2026-01-24 19:00:00,2026-01-25 18:00:00,2026-01-25 18:00:00,2026-01-21,18:29:25,23.0000000002328,0,1,0,,,,5000.0,6,24.0,24H Night,3,0.0,0, (Strict),False,5000.0,2500.0,4.0,3650.0,3.0,13.0,0.42857142857142855,0.43333333333333335,0.42857142857142855,1,0.49999999999999994,0.8660254037844387,2026,2,4,21,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,1,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,100.0,90.0,4062.5,5300.0,3800.0,4062.5,3855.5555555555557,4062.5,5300.0,0.52,5,1.032,111.54,3561.5384615384614,3400.0,3561.5384615384614,3400.0,893.9970745090665,13.0,1.0,2900.0,4400.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.11666666666666667,106.0,0.9889881662071534,-0.0047619047619048005,63.38988166207153,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Saurabh Sharma,"Booking confirmed ✅ 
Farm number 11
₹500 received 

2 Persons Max
Rent: ₹1500
Deposit: ₹500

Deposit Refund after check out.",2026-01-23 10:00:00,2026-01-23 17:00:00,2026-01-23 17:00:00,2026-01-22,20:02:14,7.00000000046566,0,0,0,,,,1500.0,2,12.0,Couple Half Day,0,0.0,0, (Strict),False,2500.0,2000.0,1.0,1850.0,3.0,14.0,0.42857142857142855,0.4666666666666667,0.42857142857142855,1,0.49999999999999994,0.8660254037844387,2026,3,4,22,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,3000.0,1.0,0,1.0,1.0,1,0,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2744.0,2744.0,2090.0,2744.0,2595.4545454545455,2744.0,2100.0,0.96,1,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.11666666666666667,106.0,0.9183476680601741,-0.038095238095238126,42.68347668060174,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Sagar Sanghani,"
₹1000 advance received

8 Persons Max
Rent: ₹4000
Deposit: ₹1000

Deposit Refund after check out.",2026-01-25 23:00:00,2026-01-26 18:00:00,2026-01-26 18:00:00,2026-01-25,21:20:42,18.9999999997672,Republic Day,0,0,,,,4000.0,8,24.0,24H Night,0,0.0,0, (Strict),False,5000.0,5000.0,3.0,3750.0,3.0,12.0,0.42857142857142855,0.4,0.42857142857142855,1,0.49999999999999994,0.8660254037844387,2026,6,4,25,0,1,Festival,True,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,1,0,1,0,winter,1,0,24H Night,24.0,1.0,24H,0,0.0,4000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,4117.64705882353,3500.0,4000.0,6000.0,3970.0,4117.64705882353,3375.0,0.61,4,1.032,111.54,3450.0,3600.0,3450.0,3600.0,519.6152422706632,4.0,0.8,3375.0,3675.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1.0,0.11666666666666667,106.0,1.0714017863839116,0.028571428571428525,59.21401786383912,0.5,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Mukesh Sharma ,"
₹1000 received 

2 Persons Max
Rent: ₹2000
Deposit: ₹500

Deposit Refund after check out.",2026-01-30 09:00:00,2026-01-30 18:00:00,2026-01-30 18:00:00,2026-01-28,19:06:29,9.0,0,0,0,,,,2000.0,2,12.0,Couple Half Day,1,0.0,0, (Strict),False,1500.0,2500.0,3.0,1900.0,3.0,13.0,0.42857142857142855,0.43333333333333335,0.42857142857142855,1,0.49999999999999994,0.8660254037844387,2026,2,5,28,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,4000.0,1.0,0,1.0,1.0,1,0,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2724.0,2724.0,2040.0,2724.0,2572.7272727272725,2724.0,2044.4444444444443,0.96,1,0.796,-580.39,2847.0588235294117,2200.0,2847.0588235294117,2200.0,2064.617896566706,17.0,1.0,2000.0,2500.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.11666666666666667,106.0,0.9889881662071534,-0.0047619047619048005,43.38988166207153,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Sibu Tripathi ,"Booking confirmed ✅ 
Farm number 11
₹1000 received 

12 Persons Max
Rent: ₹3000
Deposit: ₹2000

Deposit Refund after check out.",2026-02-05 19:00:00,2026-02-06 08:00:00,2026-02-06 08:00:00,2026-01-30,21:43:45,13.0000000004657,0,0,0,,,,3000.0,12,12.0,24H Night,5,0.0,0, (Strict),False,4000.0,5000.0,2.0,3800.0,3.0,14.0,0.42857142857142855,0.4666666666666667,0.42857142857142855,1,0.49999999999999994,0.8660254037844387,2026,4,5,30,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,1,0,winter,0,1,24H Night,24.0,0.5,12H,0,0.0,6000.0,1.0,0,0.5,0.95,0,1,0,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,90.0,4187.5,3550.0,4111.111111111111,4187.5,4260.0,4187.5,3666.6666666666665,0.73,3,1.032,111.54,3450.0,3600.0,3450.0,3600.0,519.6152422706632,4.0,0.8,3375.0,3675.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.11666666666666667,106.0,0.9183476680601741,-0.038095238095238126,42.68347668060174,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Pavan Navik,"₹1000 received 

2 Feb 2026 at 7:00 PM to 3 Feb 2026 at 6:00 PM
8 Persons Max
Rent: ₹3500
Deposit: ₹1000

Deposit Refund after check out.",2026-02-02 19:00:00,2026-02-03 18:00:00,2026-02-03 18:00:00,2026-02-02,22:29:31,23.0000000002328,0,0,0,,,,3500.0,8,24.0,24H Night,0,0.0,0, (Strict),False,3000.0,4000.0,3.0,3950.0,3.0,14.0,0.42857142857142855,0.4666666666666667,0.42857142857142855,2,0.8660254037844386,0.5000000000000001,2026,0,6,33,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,0,1,24H Night,24.0,1.0,24H,0,0.0,3500.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,4416.666666666667,4083.3333333333335,4416.666666666667,4416.666666666667,3937.5,4416.666666666667,4125.0,0.71,3,1.327,906.82,2775.0,2900.0,2775.0,2900.0,394.75730941090035,4.0,0.8,2725.0,2950.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,0.9183476680601741,-0.038095238095238126,43.43347668060174,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Sanjay Sastri,"
₹500 received 

10 Persons Max
Rent: ₹3000
Deposit: ₹1000

Deposit Refund after check out.",2026-02-01 19:00:00,2026-02-02 08:00:00,2026-02-02 08:00:00,2026-02-03,18:31:06,13.0000000004657,0,0,0,,,,3000.0,10,12.0,24H Night,-1,0.0,0, (Strict),False,3500.0,3000.0,1.0,3900.0,4.0,15.0,0.5714285714285714,0.5,0.5714285714285714,2,0.8660254037844386,0.5000000000000001,2026,1,6,34,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,0,1,24H Night,24.0,0.5,12H,0,0.0,6000.0,1.0,0,0.5,0.95,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,4444.444444444444,4125.0,4055.5555555555557,4444.444444444444,4000.0,4444.444444444444,3500.0,0.9,1,1.327,906.82,2775.0,2900.0,2775.0,2900.0,394.75730941090035,4.0,0.8,2725.0,2950.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,1.1428342861714196,0.0714285714285714,45.6783428617142,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Darsh Tailor,"
₹1000 received 

10 Persons Max
Rent: ₹3500
Deposit: ₹1000

Deposit Refund after check out.",2026-02-06 19:00:00,2026-02-07 18:00:00,2026-02-07 18:00:00,2026-02-03,16:48:31,23.0000000002328,0,0,0,,,,3500.0,10,24.0,24H Night,3,0.0,0, (Strict),False,3000.0,3500.0,0.0,3800.0,5.0,16.0,0.7142857142857143,0.5333333333333333,0.7142857142857143,2,0.8660254037844386,0.5000000000000001,2026,1,6,34,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,0,1,24H Night,24.0,1.0,24H,0,0.0,3500.0,1.0,0,1.0,1.0,0,1,0,Clear,1,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,90.0,4416.666666666667,4083.3333333333335,4000.0,4416.666666666667,3937.5,4416.666666666667,3333.3333333333335,0.9,1,1.327,906.82,2775.0,2900.0,2775.0,2900.0,394.75730941090035,4.0,0.8,2725.0,2950.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.14166666666666666,103.0,1.3392606031494054,0.18095238095238098,47.642606031494054,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Gaurang Patel,"
₹1000 received 

4 Persons Max
Rent: ₹2500
Deposit: ₹1000

Deposit Refund after check out.",2026-02-16 09:00:00,2026-02-16 18:00:00,2026-02-16 18:00:00,2026-02-03,21:32:50,9.0,0,0,0,,,,2500.0,4,12.0,12H Day,12,0.0,0, (Strict),False,4000.0,2500.0,0.0,3180.0,6.0,17.0,0.8571428571428571,0.5666666666666667,0.8571428571428571,2,0.8660254037844386,0.5000000000000001,2026,1,6,34,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,2,Standard,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,90.0,2186.206896551724,2186.206896551724,2423.076923076923,2186.206896551724,2375.0,2186.206896551724,2423.076923076923,0.7999999999999999,3,1.055,122.01,2205.2631578947367,2000.0,2205.2631578947367,2000.0,1205.300185850685,19.0,1.0,1700.0,2050.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0.14166666666666666,103.0,1.5125783494576988,0.29047619047619044,49.375783494576986,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Arvind,"
3 Persons Max
Rent: ₹2500
Deposit: ₹1000

Deposit Refund after check out.",2026-02-08 15:00:00,2026-02-08 18:00:00,2026-02-08 18:00:00,2026-02-08,14:59:27,3.0,0,0,0,,,,2500.0,3,12.0,12H Day,0,0.0,0, (Strict),False,2500.0,4000.0,5.0,3170.0,5.0,14.0,0.7142857142857143,0.4666666666666667,0.7142857142857143,2,0.8660254037844386,0.5000000000000001,2026,6,6,39,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2186.206896551724,2186.206896551724,2423.076923076923,2186.206896551724,2141.6666666666665,2186.206896551724,2409.090909090909,0.98,1,1.055,122.01,2205.2631578947367,2000.0,2205.2631578947367,2000.0,1205.300185850685,19.0,1.0,1700.0,2050.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,1.5305794467669571,0.24761904761904763,49.55579446766957,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Dhaval Maisuriya,"
₹1000 received 

2 Persons Max without pool
Rent: ₹1500
Deposit: ₹500

Deposit Refund after check out.",2026-02-10 12:00:00,2026-02-10 18:00:00,2026-02-10 18:00:00,2026-02-09,13:15:09,6.0,0,0,0,,,,1500.0,2,12.0,Couple Half Day,0,0.0,0, (Strict),False,2000.0,1500.0,1.0,1850.0,5.0,14.0,0.7142857142857143,0.4666666666666667,0.7142857142857143,2,0.8660254037844386,0.5000000000000001,2026,0,7,40,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,3000.0,1.0,0,1.0,1.0,1,0,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2220.689655172414,2220.689655172414,1876.923076923077,2220.689655172414,2183.3333333333335,2220.689655172414,1900.0,0.98,1,1.055,122.01,2205.2631578947367,2000.0,2205.2631578947367,2000.0,1205.300185850685,19.0,1.0,1700.0,2050.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,1.5305794467669571,0.24761904761904763,49.55579446766957,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Akshay,"
₹1000 received 

2 Persons Max
Rent: ₹1500 without pool
Deposit: ₹500

Deposit Refund after check out.",2026-02-13 09:00:00,2026-02-13 18:00:00,2026-02-13 18:00:00,2026-02-11,10:34:04,9.0,0,0,0,,,,1500.0,2,12.0,Couple Half Day,1,0.0,0, (Strict),False,1500.0,2000.0,2.0,1850.0,3.0,15.0,0.42857142857142855,0.5,0.42857142857142855,2,0.8660254037844386,0.5000000000000001,2026,2,7,42,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,3000.0,1.0,0,1.0,1.0,1,0,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,75.0,2220.689655172414,2220.689655172414,1876.923076923077,2220.689655172414,2183.3333333333335,2220.689655172414,1900.0,0.98,1,1.055,122.01,2205.2631578947367,2000.0,2205.2631578947367,2000.0,1205.300185850685,19.0,1.0,1700.0,2050.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.14166666666666666,103.0,0.8571257146285646,-0.07142857142857145,42.821257146285646,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booking by Agent Vinay,"₹500 received 

9 Persons Max
Rent: ₹3500
Deposit: ₹1000
",2026-02-27 19:00:00,2026-02-28 18:00:00,2026-02-28 18:00:00,2026-02-13,14:03:45,23.0000000002328,0,0,0,,,,3500.0,9,24.0,24H Night,14,0.0,0, (Strict),False,3500.0,3000.0,2.0,3650.0,4.0,15.0,0.5714285714285714,0.5,0.5714285714285714,2,0.8660254037844386,0.5000000000000001,2026,4,7,44,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,0,1,24H Night,24.0,1.0,24H,0,0.0,3500.0,1.0,0,1.0,1.0,0,1,0,Clear,2,Standard,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,90.0,4416.666666666667,4083.3333333333335,4000.0,4416.666666666667,4857.142857142857,4416.666666666667,3583.3333333333335,0.73,3,1.327,906.82,2775.0,2900.0,2775.0,2900.0,394.75730941090035,4.0,0.8,2725.0,2950.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0.14166666666666666,103.0,1.1428342861714196,0.0714285714285714,45.6783428617142,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Anurag Vatsal,"
₹1000 received 

5 Persons Max
Rent: ₹4500
Deposit: ₹1000

Deposit Refund after check out.",2026-02-14 19:00:00,2026-02-15 18:00:00,2026-02-15 18:00:00,2026-02-13,21:19:45,23.0000000002328,0,1,0,,,,4500.0,5,24.0,24H Night,0,0.0,0, (Month+Slot),False,3500.0,3500.0,0.0,3750.0,5.0,16.0,0.7142857142857143,0.5333333333333333,0.7142857142857143,2,0.8660254037844386,0.5000000000000001,2026,4,7,44,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,1,0,24H Night,24.0,1.0,24H,0,0.0,4500.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,100.0,75.0,4361.111111111111,5200.0,4250.0,4361.111111111111,3812.5,4361.111111111111,5200.0,0.52,5,1.327,906.82,3681.818181818182,3700.0,3681.818181818182,3700.0,838.8303545034382,11.0,1.0,2950.0,4200.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,0.14166666666666666,103.0,1.3392606031494054,0.18095238095238098,67.64260603149405,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Krunal Patel,"Booking confirmed ✅ 
Farm number 11
₹500 received 

2 Persons Max
Rent: ₹1500
Deposit: ₹500

Deposit Refund after check out.",2026-02-21 09:00:00,2026-02-21 18:00:00,2026-02-21 18:00:00,2026-02-16,18:11:08,9.0,0,0,0,,,,1500.0,2,12.0,Couple Half Day,4,0.0,0, (Strict),False,1500.0,1500.0,3.0,1800.0,4.0,15.0,0.5714285714285714,0.5,0.5714285714285714,2,0.8660254037844386,0.5000000000000001,2026,0,8,47,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,0,1,12H Day,12.0,0.5,12H,0,0.0,3000.0,1.0,0,1.0,1.0,1,0,0,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,53.349999999999994,90.0,2220.689655172414,2220.689655172414,1876.923076923077,2220.689655172414,2625.0,2220.689655172414,1876.923076923077,0.7999999999999999,3,1.055,122.01,2205.2631578947367,2000.0,2205.2631578947367,2000.0,1205.300185850685,19.0,1.0,1700.0,2050.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.14166666666666666,103.0,1.1428342861714196,0.0714285714285714,45.6783428617142,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Bharat Dhaduk,"Farm number 11
₹1000 received 

12 Persons Max
Rent: ₹5000
Deposit: ₹1000

Deposit Refund after check out.",2026-02-28 19:00:00,2026-03-01 18:00:00,2026-03-01 18:00:00,2026-02-16,20:54:12,23.0000000002328,0,1,0,,,,5000.0,12,24.0,24H Night,11,0.0,0, (Month+Slot),False,4500.0,3500.0,0.0,4000.0,5.0,16.0,0.7142857142857143,0.5333333333333333,0.7142857142857143,2,0.8660254037844386,0.5000000000000001,2026,0,8,47,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,0,winter,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,2,Standard,0.0,26.0,20.0,60.0,4.2,25.0,100.0,90.0,4333.333333333333,5100.0,3833.3333333333335,4333.333333333333,4642.857142857143,4333.333333333333,5100.0,0.52,5,1.327,906.82,3681.818181818182,3700.0,3681.818181818182,3700.0,838.8303545034382,11.0,1.0,2950.0,4200.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0.14166666666666666,103.0,1.3392606031494054,0.18095238095238098,67.64260603149405,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
